p_date,ticker_code,EPS_Q_EST,REV_Q_EST,EPS_A_EST,REV_A_EST,EPS_Q_EST_FP,REV_Q_EST_FP,EPS_A_EST_FP,REV_A_EST_FP,EPS_LT,PRICE_LT,REV_Q_ACT,NI_Q_ACT,REV_A_ACT,NI_A_ACT,ACT_CLOSE_PRICE,ACT_OPEN_PRICE,ACT_HIGH_PRICE,ACT_LOW_PRICE,ACT_VOLUME
9/6/17,GOOGL,8.33186325,33059.70833,40.119751,103396.8788,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,942.02,943.87,944.5,932.68,1391.529
9/7/17,GOOGL,8.33186325,33059.70833,46.635761,88084.44546,0,0,43830,43100,19.1693,1085.85,22433.25,4869.5,89733,19478,949.89,944.25,950.4965,937.53,1116.575
9/8/17,GOOGL,8.33186325,33059.70833,46.635761,103414.0938,0,0,0,43465,19.1693,1085.85,22433.25,4869.5,89733,19478,941.41,949.7,950.7,940.01,999.916
9/11/17,GOOGL,8.33186325,33059.70833,40.119659,103414.0938,0,0,43465,0,19.1693,1085.85,22433.25,4869.5,89733,19478,943.29,947.2,952.68,941,1337.365
9/12/17,GOOGL,8.33186325,33059.70833,40.116244,103410.6563,0,0,43465,43465,19.1693,1085.85,22433.25,4869.5,89733,19478,946.65,946.92,948.085,937.5,1284.787
9/13/17,GOOGL,8.33186325,33059.70833,40.116244,103410.6563,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,950.44,945.5,952.85,944.74,1095.382
9/14/17,GOOGL,8.33186325,33059.70833,40.116244,103410.6563,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,940.13,946,948.03,938.356,1427.379
9/15/17,GOOGL,8.33186325,33059.70833,40.116244,103410.6563,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,935.29,940.09,941.75,931.25,1994.265
9/18/17,GOOGL,8.33186325,33059.70833,40.116244,103410.6563,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,929.75,935.01,936.86,925.4,1473.651
9/19/17,GOOGL,8.33186325,33059.70833,40.116244,103410.6563,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,936.86,933.41,937.94,926.66,1242.726
9/20/17,GOOGL,8.33186325,33059.70833,30.575835,103410.6563,0,0,43100,0,19.33544,1085.85,22433.25,4869.5,89733,19478,947.54,937.73,950,937.5,2004.018
9/21/17,GOOGL,8.33186325,33059.70833,30.575835,103412.875,0,0,0,43465,19.33544,1085.85,22433.25,4869.5,89733,19478,947.55,948.13,952.8,939.38,1370.685
9/22/17,GOOGL,8.33186325,33059.70833,46.770568,103412.875,0,0,43830,0,19.33544,1085.85,22433.25,4869.5,89733,19478,943.26,942.77,950,940.835,1074.806
9/25/17,GOOGL,8.33186325,33059.70833,46.770568,103412.875,0,0,0,0,19.33544,1085.85,22433.25,4869.5,89733,19478,934.28,939.45,939.75,924.5101,1873.375
9/26/17,GOOGL,8.33186325,33059.70833,55.856667,137884.5,0,0,44196,44196,19.33544,1088.230952,22433.25,4869.5,89733,19478,937.43,936.69,944.08,935.12,1672.749
9/27/17,GOOGL,8.33186325,33059.70833,40.193317,103496.0625,0,0,43465,43465,19.33544,1091.088095,22433.25,4869.5,89733,19478,959.9,942.74,965.43,941.95,2334.635
9/28/17,GOOGL,8.33186325,33059.70833,47.001413,103496.0625,0,0,43830,0,19.33544,1091.683333,22433.25,4869.5,89733,19478,964.81,956.25,966.18,955.55,1400.931
9/29/17,GOOGL,8.33186325,33059.70833,47.025761,119942.8947,0,0,43830,43830,19.33544,1091.921429,22433.25,4869.5,89733,19478,973.72,966,975.81,966,2031.092
10/2/17,GOOGL,8.33186325,33059.70833,46.830937,119942.8947,0,0,43830,0,19.33544,1091.921429,22433.25,4869.5,89733,19478,967.47,975.65,977.74,961.95,1539.122
10/3/17,GOOGL,8.33186325,33059.70833,30.579651,103536.0313,0,0,43100,43465,19.33544,1091.921429,22433.25,4869.5,89733,19478,972.08,967.56,972.44,962.705,1083.948
10/4/17,GOOGL,8.33186325,33059.70833,40.246295,103536.0313,0,0,43465,0,19.33544,1091.921429,22433.25,4869.5,89733,19478,966.78,971.76,974.4,965.61,1057.769
10/5/17,GOOGL,8.33186325,33059.70833,40.246295,103536.0313,0,0,0,0,19.33544,1091.921429,22433.25,4869.5,89733,19478,985.19,972.79,986.5085,970.27,1780.946
10/6/17,GOOGL,8.33186325,33059.70833,40.207027,88131.94546,0,0,43465,43100,19.33544,1091.921429,22433.25,4869.5,89733,19478,993.64,980,994.26,978.51,1553.033
10/9/17,GOOGL,8.33186325,33059.70833,40.208934,88131.94849,0,0,43465,43100,19.33544,1091.921429,22433.25,4869.5,89733,19478,992.31,995,1000.46,991.5,1295.467
10/10/17,GOOGL,8.33186325,33059.70833,55.965556,137953.125,0,0,44196,44196,19.09544,1097.87381,22433.25,4869.5,89733,19478,987.8,995.3,997.47,981.11,1163.4
10/11/17,GOOGL,8.33186325,33059.70833,56.142222,103589.25,0,0,44196,43465,19.09544,1095.870732,22433.25,4869.5,89733,19478,1005.65,989.04,1007.565,987.94,1814.999
10/12/17,GOOGL,8.33186325,33059.70833,56.142222,103589.25,0,0,0,0,19.09544,1095.870732,22433.25,4869.5,89733,19478,1005.65,1003.84,1011.539,1001.1,1530.664
10/13/17,GOOGL,8.33186325,33059.70833,46.919271,120056.2632,0,0,43830,43830,19.09544,1095.870732,22433.25,4869.5,89733,19478,1007.87,1009.11,1014.76,1007.06,1327.632
10/16/17,GOOGL,8.33186325,33059.70833,47.036933,120056.25,0,0,43830,43830,19.09544,1095.870732,22433.25,4869.5,89733,19478,1009.35,1009.63,1012,1001.52,1071.023
10/17/17,GOOGL,8.33186325,33059.70833,56.122222,137921.625,0,0,44196,44196,19.09544,1095.870732,22433.25,4869.5,89733,19478,1011,1007.44,1014.56,1006.05,1012.998
10/18/17,GOOGL,8.33186325,33059.70833,56.21,138492.375,0,0,44196,44196,19.09544,1098.309756,22433.25,4869.5,89733,19478,1012.74,1011.05,1016.309,1005.32,1279.78
10/19/17,GOOGL,8.33186325,33059.70833,55.791,138618.5556,0,0,44196,44196,19.09544,1098.309756,22433.25,4869.5,89733,19478,1001.84,1004.75,1007.322,997.3,1714.243
10/20/17,GOOGL,8.33186325,33059.70833,47.022358,88200.05294,0,0,43830,43100,19.09544,1098.309756,22433.25,4869.5,89733,19478,1005.07,1007.05,1008.65,1002.27,1606.031
10/23/17,GOOGL,8.33186325,33059.70833,40.23009,103640.1765,0,0,43465,43465,19.09544,1098.309756,22433.25,4869.5,89733,19478,985.54,1005.18,1005.794,983.1,1639.294
10/24/17,GOOGL,8.33186325,33059.70833,40.225161,103696.2059,0,0,43465,43465,19.09544,1098.309756,22433.25,4869.5,89733,19478,988.49,986.5,989.26,977.08,1445.129
10/25/17,GOOGL,8.33186325,33059.70833,40.225161,103696.2059,0,0,0,0,19.09544,1098.309756,22433.25,4869.5,89733,19478,991.46,986.27,994.43,977.722,1528.71
10/26/17,GOOGL,8.33186325,33059.70833,40.255405,103696.2059,0,0,43465,0,19.09544,1099.529268,22433.25,4869.5,89733,19478,991.42,998.47,1006.51,990.47,2369.838
10/27/17,GOOGL,8.33186325,33059.70833,57.713333,140811.2727,0,0,44196,44196,20.023143,1169.969048,22433.25,4869.5,89733,19478,1033.67,1030.99,1063.62,1026.85,5184.143
10/30/17,GOOGL,8.33186325,33059.70833,48.489561,104982.7059,0,0,43830,43465,20.023143,1173.778571,22433.25,4869.5,89733,19478,1033.13,1029.16,1039.83,1022.33,2340.172
10/31/17,GOOGL,8.33186325,33059.70833,48.489561,104982.7059,0,0,0,0,20.023143,1173.778571,22433.25,4869.5,89733,19478,1033.04,1033,1041,1026.295,1516.278
11/1/17,GOOGL,8.33186325,33059.70833,57.102727,140483.9,0,0,44196,44196,20.023143,1171.434146,22433.25,4869.5,89733,19478,1042.595,1036.315,1047.86,1034,2163.073
11/2/17,GOOGL,8.33186325,33059.70833,41.343951,104984.3438,0,0,43465,43465,20.023143,1173.9025,22433.25,4869.5,89733,19478,1042.97,1039.99,1045.52,1028.66,1334.697
11/3/17,GOOGL,8.33186325,33059.70833,48.343619,104984.3438,0,0,43830,0,20.023143,1173.9025,22433.25,4869.5,89733,19478,1049.99,1042.75,1050.66,1037.65,1388.461
11/6/17,GOOGL,8.33186325,33059.70833,48.343619,104984.3438,0,0,0,0,20.023143,1173.9025,22433.25,4869.5,89733,19478,1042.68,1049.1,1052.59,1042,914.748
11/7/17,GOOGL,8.33186325,33059.70833,48.343619,104984.3438,0,0,0,0,20.023143,1173.9025,22433.25,4869.5,89733,19478,1052.39,1049.65,1053.41,1043,1305.229
11/8/17,GOOGL,8.33186325,33059.70833,48.343619,104984.3438,0,0,0,0,20.023143,1176.310256,22433.25,4869.5,89733,19478,1058.29,1050.05,1062.691,1047.05,1214.6
11/9/17,GOOGL,8.33186325,33059.70833,48.343619,104984.3438,0,0,0,0,20.023143,1176.310256,22433.25,4869.5,89733,19478,1047.72,1048,1050.88,1035.85,1794.575
11/10/17,GOOGL,8.33186325,33059.70833,48.343619,104984.3438,0,0,0,0,20.023143,1176.310256,22433.25,4869.5,89733,19478,1044.15,1043.87,1046.63,1041.22,972.127
11/13/17,GOOGL,8.33186325,33059.70833,48.343619,104984.3438,0,0,0,0,20.023143,1176.310256,22433.25,4869.5,89733,19478,1041.2,1040.8,1048.74,1039.26,940.721
11/14/17,GOOGL,8.33186325,33059.70833,48.343619,104984.3438,0,0,0,0,20.023143,1176.310256,22433.25,4869.5,89733,19478,1041.64,1037.72,1042.3,1029.33,1050.566
11/15/17,GOOGL,8.33186325,33059.70833,48.343619,104984.3438,0,0,0,0,20.023143,1176.310256,22433.25,4869.5,89733,19478,1036.41,1035,1039.63,1030.76,905.262
11/16/17,GOOGL,8.33186325,33059.70833,48.343619,104984.3438,0,0,0,0,20.023143,1176.310256,22433.25,4869.5,89733,19478,1048.47,1038.75,1051.76,1038,1188.392
11/17/17,GOOGL,8.33186325,33059.70833,48.343619,104984.3438,0,0,0,0,20.023143,1176.310256,22433.25,4869.5,89733,19478,1035.89,1049.8,1051,1033.73,1335.61
11/20/17,GOOGL,8.33186325,33059.70833,48.343619,104984.3438,0,0,0,0,20.023143,1176.310256,22433.25,4869.5,89733,19478,1034.66,1036,1038.695,1032.675,876.321
11/21/17,GOOGL,8.33186325,33059.70833,48.343619,104984.3438,0,0,0,0,20.023143,1176.310256,22433.25,4869.5,89733,19478,1050.3,1040.04,1050.39,1039.14,1110.341
11/22/17,GOOGL,8.33186325,33059.70833,48.343619,88774.94063,0,0,0,43100,20.023143,1176.310256,22433.25,4869.5,89733,19478,1051.92,1051.16,1055.43,1047.25,726.898
11/23/17,GOOGL,8.33186325,33059.70833,48.343619,88774.94063,0,0,0,0,20.023143,1176.310256,22433.25,4869.5,89733,19478,1051.92,1051.16,1055.43,1047.25,0
11/24/17,GOOGL,8.33186325,33059.70833,48.343619,88774.94063,0,0,0,0,20.023143,1176.310256,22433.25,4869.5,89733,19478,1056.52,1054.39,1060.07,1051.92,825.369
11/27/17,GOOGL,8.33186325,33059.70833,48.343619,104974.6129,0,0,0,43465,20.023143,1176.310256,22433.25,4869.5,89733,19478,1072.01,1058.57,1073.035,1054.771,1771.491
11/28/17,GOOGL,8.33186325,33059.70833,48.343619,104974.6129,0,0,0,0,20.023143,1177.592308,22433.25,4869.5,89733,19478,1063.29,1073.99,1080,1054.54,1821.171
11/29/17,GOOGL,8.33186325,33059.70833,48.324359,122037.6667,0,0,43830,43830,20.023143,1177.592308,22433.25,4869.5,89733,19478,1037.38,1056.18,1058.77,1029.653,2793.332
11/30/17,GOOGL,8.33186325,33059.70833,48.324359,122037.6667,0,0,0,0,20.023143,1175.1525,22433.25,4869.5,89733,19478,1036.17,1039.94,1044.14,1030.07,2254.59
12/1/17,GOOGL,8.33186325,33059.70833,48.373489,122254.1364,0,0,43830,43830,20.023143,1177.4025,22433.25,4869.5,89733,19478,1025.07,1030.41,1037.245,1016.9,1888.081
12/4/17,GOOGL,8.33186325,33059.70833,56.82,140451.6364,0,0,44196,44196,20.023143,1178.685366,22433.25,4869.5,89733,19478,1011.87,1027.8,1031.34,1009.22,1938.861
12/5/17,GOOGL,8.33186325,33059.70833,56.82,140451.6364,0,0,0,0,20.023143,1178.685366,22433.25,4869.5,89733,19478,1019.6,1010.99,1036.68,1002.315,1949.865
12/6/17,GOOGL,8.33186325,33059.70833,48.5213,140451.6364,0,0,43830,0,20.023143,1178.685366,22433.25,4869.5,89733,19478,1032.72,1016.52,1039.58,1015.31,1435.549
12/7/17,GOOGL,8.33186325,33059.70833,48.5213,140451.6364,0,0,0,0,20.023143,1178.685366,22433.25,4869.5,89733,19478,1044.57,1036.07,1048.92,1035.36,1543.285
12/8/17,GOOGL,8.33186325,33059.70833,48.5213,140451.6364,0,0,0,0,20.023143,1178.685366,22433.25,4869.5,89733,19478,1049.38,1051.81,1056.42,1045.86,1558.472
12/11/17,GOOGL,8.33186325,33059.70833,48.5213,140451.6364,0,0,0,0,20.023143,1178.685366,22433.25,4869.5,89733,19478,1051.97,1051.11,1056,1044.12,1162.694
12/12/17,GOOGL,8.33186325,33059.70833,48.5213,140451.6364,0,0,0,0,20.023143,1178.685366,22433.25,4869.5,89733,19478,1048.77,1050,1062.5,1044.87,1694.061
12/13/17,GOOGL,8.33186325,33059.70833,48.5213,122279.9565,0,0,0,43830,20.023143,1178.685366,22433.25,4869.5,89733,19478,1051.39,1052.08,1055.48,1046.58,1384.038
12/14/17,GOOGL,8.33186325,33059.70833,48.5213,122279.9565,0,0,0,0,20.023143,1178.685366,22433.25,4869.5,89733,19478,1057.47,1055.49,1067.08,1053.595,1548.139
12/15/17,GOOGL,8.33186325,33059.70833,48.5213,122279.9565,0,0,0,0,20.023143,1181.8775,22433.25,4869.5,89733,19478,1072,1063.78,1075.25,1060.09,3187.985
12/18/17,GOOGL,8.33186325,33059.70833,48.5213,122279.9565,0,0,0,0,20.023143,1181.8775,22433.25,4869.5,89733,19478,1085.09,1076.45,1086.49,1070.37,1514.601
12/19/17,GOOGL,8.33186325,33059.70833,48.5213,122279.9565,0,0,0,0,20.023143,1181.8775,22433.25,4869.5,89733,19478,1079.78,1083.02,1084.975,1072.27,1317.519
12/20/17,GOOGL,8.33186325,33059.70833,41.491102,121973.9167,0,0,43465,43830,20.023143,1181.8775,22433.25,4869.5,89733,19478,1073.56,1080.92,1081.235,1068.6,1436.391
12/21/17,GOOGL,8.33186325,33059.70833,41.491102,121973.9167,0,0,0,0,20.023143,1181.8775,22433.25,4869.5,89733,19478,1070.85,1075.39,1077.52,1069,1282.025
12/22/17,GOOGL,8.33186325,33059.70833,41.491102,121973.9167,0,0,0,0,20.023143,1181.8775,22433.25,4869.5,89733,19478,1068.86,1070,1071.72,1067.64,889.446
12/26/17,GOOGL,8.33186325,33059.70833,41.491102,121973.9167,0,0,0,0,20.023143,1181.8775,22433.25,4869.5,89733,19478,1065.85,1068.64,1068.86,1058.64,918.767
12/27/17,GOOGL,8.33186325,33059.70833,57.190769,140320.25,0,0,44196,44196,20.023143,1184.1275,22433.25,4869.5,89733,19478,1060.2,1066.6,1068.27,1058.38,1116.203
12/28/17,GOOGL,8.33186325,33059.70833,57.190769,140320.25,0,0,0,0,20.023143,1184.1275,22433.25,4869.5,89733,19478,1055.95,1062.25,1064.84,1053.38,994.249
12/29/17,GOOGL,8.33186325,33059.70833,41.491678,140320.25,0,0,43465,0,20.023143,1185.3775,22433.25,4869.5,89733,19478,1053.4,1055.49,1058.05,1052.7,1180.34
1/2/18,GOOGL,8.33186325,33059.70833,41.491678,140320.25,0,0,0,0,20.023143,1185.3775,22433.25,4869.5,89733,19478,1073.21,1053.02,1075.98,1053.02,1588.268
1/3/18,GOOGL,8.33186325,33059.70833,57.275385,140213.1667,0,0,44196,44196,19.237429,1187.3775,22433.25,4869.5,89733,19478,1091.52,1073.93,1096.1,1073.43,1565.945
1/4/18,GOOGL,8.33186325,33059.70833,57.275385,140213.1667,0,0,0,0,19.237429,1187.3775,22433.25,4869.5,89733,19478,1095.76,1097.09,1104.077,1094.26,1302.569
1/5/18,GOOGL,8.33186325,33059.70833,57.648462,140806.5,0,0,44196,44196,19.237429,1193.0025,22433.25,4869.5,89733,19478,1110.29,1103.45,1113.58,1101.795,1512.526
1/8/18,GOOGL,8.33186325,33059.70833,57.648462,140806.5,0,0,0,0,19.237429,1193.0025,22433.25,4869.5,89733,19478,1114.21,1111,1119.16,1110,1232.221
1/9/18,GOOGL,8.33186325,33059.70833,41.517246,140806.5,0,0,43465,0,19.237429,1193.0025,22433.25,4869.5,89733,19478,1112.79,1118.44,1118.44,1108.201,1340.381
1/10/18,GOOGL,8.33186325,33059.70833,57.646923,140806.5,0,0,44196,44196,19.237429,1202.5025,22433.25,4869.5,89733,19478,1110.14,1107,1112.78,1103.984,1036.655
1/11/18,GOOGL,8.33186325,33059.70833,57.646923,140806.5,0,0,0,0,19.237429,1206.0025,22433.25,4869.5,89733,19478,1112.05,1112.31,1114.85,1106.48,1121.216
1/12/18,GOOGL,8.33186325,33059.70833,48.691387,88870.66364,0,0,43830,43100,19.237429,1207.5025,22433.25,4869.5,89733,19478,1130.65,1110.1,1131.302,1108.01,1929.306
1/15/18,GOOGL,8.33186325,33059.70833,48.691387,88870.66364,0,0,0,0,19.237429,1207.5025,22433.25,4869.5,89733,19478,1130.65,1110.1,1131.302,1108.01,0
1/16/18,GOOGL,8.33186325,33059.70833,48.691387,88870.66364,0,0,0,0,19.237429,1207.5025,22433.25,4869.5,89733,19478,1130.7,1140.31,1148.88,1126.66,1823.1
1/17/18,GOOGL,8.33186325,33059.70833,48.691387,88870.66364,0,0,43830,0,19.237429,1210.7525,22433.25,4869.5,89733,19478,1139.1,1136.36,1139.32,1123.49,1391.51
1/18/18,GOOGL,8.33186325,33059.70833,48.691387,88870.66364,0,0,0,0,19.237429,1210.7525,22433.25,4869.5,89733,19478,1135.97,1139.35,1140.585,1124.465,1374.873
1/19/18,GOOGL,8.33186325,33059.70833,48.743323,105195.3939,0,0,43830,43465,19.237429,1212.7525,22433.25,4869.5,89733,19478,1143.5,1138.03,1143.78,1132.5,1527.554
1/22/18,GOOGL,8.33186325,33059.70833,48.743323,105195.3939,0,0,0,0,19.237429,1212.7525,22433.25,4869.5,89733,19478,1164.16,1143.82,1166.88,1141.82,1477.52
1/23/18,GOOGL,8.33186325,33059.70833,48.743323,105195.3939,0,0,0,0,19.237429,1212.7525,22433.25,4869.5,89733,19478,1176.17,1170.62,1178.51,1167.25,1956.865
1/24/18,GOOGL,8.33186325,33059.70833,57.775385,140919,0,0,44196,44196,19.237429,1216.375,22433.25,4869.5,89733,19478,1171.29,1184.98,1187.05,1167.401,1856.429
1/25/18,GOOGL,8.33186325,33059.70833,57.775385,140919,0,0,0,0,19.237429,1216.5,22433.25,4869.5,89733,19478,1182.14,1180.71,1185,1171.84,1499.247
1/26/18,GOOGL,8.33186325,33059.70833,48.843323,122828.2,0,0,43830,43830,19.237429,1224.125,22433.25,4869.5,89733,19478,1187.56,1187.53,1187.56,1168.03,2108.502
1/29/18,GOOGL,8.33186325,33059.70833,41.656222,105290.2813,0,0,43465,43465,19.237429,1233.5,22433.25,4869.5,89733,19478,1186.48,1188,1198,1184.06,1574.708
1/30/18,GOOGL,8.33186325,33059.70833,41.656222,105290.2813,0,0,0,0,19.237429,1233.5,22433.25,4869.5,89733,19478,1177.37,1177.72,1187.93,1174.51,1866.883
1/31/18,GOOGL,8.33186325,33059.70833,41.656222,105290.2813,0,0,0,0,19.237429,1233.5,22433.25,4869.5,89733,19478,1182.22,1183.81,1186.32,1172.1,1801.135
2/1/18,GOOGL,8.33186325,33059.70833,32.277284,105290.2813,0,0,43100,0,19.237429,1233.5,22433.25,4869.5,89733,19478,1181.59,1175.99,1187.45,1169.36,3675.709
2/2/18,GOOGL,8.33186325,33059.70833,67.895714,164574.8333,0,0,44561,44561,19.329362,1276.72093,22433.25,4869.5,89733,19478,1119.2,1127.42,1131.3,1111.17,5892.122
2/5/18,GOOGL,8.33186325,33059.70833,57.050095,145914.1667,0,0,44196,44196,19.329362,1279.27907,22433.25,4869.5,89733,19478,1062.39,1100.61,1114.99,1056.74,4177.469
2/6/18,GOOGL,8.33186325,33059.70833,57.050095,145914.1667,0,0,0,0,19.329362,1279.27907,22433.25,4869.5,111024,12662,1084.43,1033.98,1087.375,1030.01,3831.524
